angDist,_RAJ2000,_DEJ2000,KIC,Teff,log(g),Mass,Prot,e_Prot,n_Prot,Rper,LPH,w,Ref,_RA,_DE,ra_ep2000,dec_ep2000,errHalfMaj,errHalfMin,errPosAng,ra,dec,hip,tycho2_id,solution_id,source_id,random_index,ref_epoch,ra_error,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_good_obs_ac,astrometric_n_bad_obs_al,astrometric_n_bad_obs_ac,astrometric_delta_q,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_primary_flag,astrometric_relegation_factor,astrometric_weight_al,astrometric_weight_ac,astrometric_priors_used,matched_observations,duplicated_source,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_variable_flag,l,b,ecl_lon,ecl_lat
0.060607,291.07278,48.50059,11028050,6233,4.18,1.1816,6.668,0.023,,426.83,0.363,0.2906,0,291.07278,48.50059,291.0727847370,48.5005734600,0.035,0.020,90,291.0728035440,48.5005485894,,3547-1254-1,1635378410781933568,2129322842646849536,779848,2015.0,0.383,0.471,1.83,0.64,2.991,2.364,-5.969,1.352,0.648,0.654,-0.687,-0.494,0.809,-0.778,-0.584,-0.899,-0.411,0.302,88,88,88,81,0,7,,1.07,2.347e+02,1,10.43,0.849,3.489e-05,5,11,1,0.150,0.107,0.034,0.098,-86.70009000,-5.25880340,31.31604400,0.03392179,96,2.92842e+05,8.73810e+01,11.858,NOT_AVAILABLE,80.1928910629,14.9080185106,311.4923782069,68.9240997912
0.102877,291.76245,48.58663,11029516,5641,4.49,1.003,21.139,0.82,,338.82,0.349,0.2789,0,291.76245,48.58663,291.7624902290,48.5866404164,0.020,0.012,90,291.7624577606,48.5867243115,,3547-1118-1,1635378410781933568,2129336071144927360,792990,2015.0,0.095,0.211,7.50,0.26,-5.155,1.315,20.135,0.795,0.460,0.505,-0.549,-0.149,0.859,-0.756,-0.435,-0.844,-0.224,0.399,79,79,78,79,1,0,,0.21,5.912e+01,1,2.26,19.160,2.092e-05,5,14,1,0.393,0.217,0.222,0.361,-117.15222000,-73.48573000,31.84017800,-2.65381740,102,2.61732e+06,3.72759e+03,9.480,NOT_AVAILABLE,80.4697590960,14.5282986743,312.7480140665,68.8189799389
0.024395,297.82181,48.54742,11044351,6220,3.83,1.1772,6.683,0.012,,2499.46,1.055,0.6292,0,297.82181,48.54742,297.8218104590,48.5474267695,0.017,0.012,90,297.8217875948,48.5474062026,,3561-685-1,1635378410781933568,2086560121025417088,1073464,2015.0,0.173,0.238,1.56,0.29,-3.633,1.109,-4.936,0.787,0.280,0.246,-0.522,-0.108,0.604,-0.502,-0.530,-0.802,-0.058,-0.180,106,106,106,98,0,8,,0.48,1.434e+02,1,4.72,4.289,2.837e-05,5,15,0,0.216,0.189,0.213,0.158,-108.77804600,57.59575700,49.13198000,24.27099200,121,2.42899e+05,8.22179e+01,12.061,NOT_AVAILABLE,82.2864504475,10.9321815546,322.2735517689,67.0058624325
0.168545,287.84497,48.69261,11076593,6412,4.31,1.2438,3.612,0.034,,693.98,0.477,0.3721,0,287.84497,48.69261,287.8450249700,48.6925804149,0.063,0.021,90,287.8450197889,48.6925612223,,3546-149-1,1635378410781933568,2131225581876981504,701850,2015.0,0.159,0.515,2.50,0.69,-0.821,4.204,-4.606,1.410,0.675,0.664,-0.669,-0.629,0.965,-0.957,-0.832,-0.979,-0.793,0.793,97,97,97,88,0,9,,0.55,2.150e+02,1,5.44,3.231,2.422e-05,5,16,0,0.542,0.083,0.167,0.174,-98.17112000,-57.52244000,26.39278800,-6.34390300,133,2.29651e+05,1.92348e+02,12.122,NOT_AVAILABLE,79.5032420591,16.9460188017,306.0714336468,69.9063623467
0.023323,289.90579,48.64884,11080503,5914,4.0,1.081,24.071,2.135,,667.69,0.844,0.463,0,289.90579,48.64884,289.9057997420,48.6488392610,0.019,0.011,90,289.9057479785,48.6487675925,,3547-348-1,1635378410781933568,2129492373594447616,1551002,2015.0,0.212,0.264,2.66,0.36,-8.208,1.289,-17.200,0.744,0.548,0.617,-0.711,-0.416,0.772,-0.727,-0.629,-0.889,-0.446,0.291,62,62,62,58,0,4,,0.44,1.643e+02,1,4.40,4.941,2.453e-05,5,11,0,0.089,0.149,0.106,0.049,-113.11717000,41.51369000,-8.55485600,38.51487700,78,3.70579e+05,2.50701e+02,11.603,NOT_AVAILABLE,80.0095037331,15.6741244395,309.6589256742,69.3624838406
0.151194,291.4357,48.62404,11083308,6008,4.07,1.1094,16.81,0.926,,419.62,0.487,0.3228,0,291.4357,48.62404,291.4357424430,48.6240087464,0.065,0.064,-0,291.4357121442,48.6240113086,,3547-1017-1,1635378410781933568,2129349918119205760,1139566,2015.0,0.456,1.322,2.73,0.93,-4.807,4.275,0.615,4.329,0.950,-0.499,-0.033,-0.955,-0.352,-0.200,-0.951,-0.830,0.518,-0.007,36,36,36,32,0,4,,0.39,1.241e+02,1,3.88,6.060,4.559e-05,5,7,1,0.886,0.617,0.472,0.665,-90.56628000,-85.37112000,45.88913700,19.25493800,45,5.18684e+05,7.71978e+02,11.238,NOT_AVAILABLE,80.4117963194,14.7402561769,312.2421847621,68.9408491099
0.033544,295.24222,48.69483,11091398,6389,4.18,1.2356,2.648,0.005,,3480.52,0.971,0.6169,0,295.24222,48.69483,295.2422058840,48.6948300802,0.018,0.009,90,295.2421865587,48.6947407242,,3560-2926-1,1635378410781933568,2134732439857183488,779305,2015.0,0.118,0.192,3.64,0.25,-3.061,1.207,-21.445,0.580,0.375,0.421,-0.555,-0.101,0.847,-0.743,-0.347,-0.861,-0.167,-0.042,107,107,106,105,1,2,,0.26,1.094e+02,1,2.71,13.073,2.668e-05,5,16,0,0.272,0.075,0.137,0.212,-95.60544000,52.36715000,24.61875300,1.78405490,130,6.77723e+05,4.18920e+02,10.947,NOT_AVAILABLE,81.6025074447,12.5072101277,318.5081985795,67.9269723826
0.113192,286.74689,48.72435,11128041,5674,4.47,1.0121,7.345,0.082,,5305.92,1.113,0.6307,0,286.74689,48.72435,286.7468985080,48.7243190629,0.020,0.009,90,286.7469375774,48.7242553917,,3545-2636-1,1635378410781933568,2131263755547450368,329079,2015.0,0.137,0.213,4.57,0.29,6.186,1.360,-15.281,0.569,0.277,0.186,-0.292,-0.218,0.823,-0.729,-0.347,-0.864,-0.092,-0.194,89,89,89,87,0,2,,0.33,1.788e+02,1,3.37,7.938,3.436e-05,5,16,0,0.208,0.235,0.250,0.109,-72.56066000,10.61918700,29.51723300,-28.26414100,105,8.53928e+05,8.78329e+02,10.696,NOT_AVAILABLE,79.2538209155,17.6311075958,304.1116927536,70.1872055054
0.069802,290.99008,48.71121,11135880,5488,4.34,0.9615,0.372,0.003,,286.67,1.066,0.5641,0,290.99008,48.71121,290.9901047490,48.7111995472,0.019,0.012,90,290.9902143747,48.7110682364,,3547-307-1,1635378410781933568,2129536285340074496,808972,2015.0,0.231,0.282,3.93,0.34,17.361,1.262,-31.515,0.794,0.725,0.615,-0.728,-0.570,0.717,-0.745,-0.710,-0.908,-0.371,0.364,81,81,81,76,0,5,,0.47,1.819e+02,1,4.70,4.395,3.292e-05,5,12,1,0.079,0.143,0.161,0.266,136.07297000,-51.47388500,59.68200300,10.94000100,97,4.41497e+05,3.54926e+02,11.412,NOT_AVAILABLE,80.3684218191,15.0442072020,311.5871215113,69.1389285238
0.016747,291.7905,48.79658,11137395,6064,4.16,1.1268,1.572,0.005,,13935.45,1.297,0.6856,0,291.7905,48.79658,291.7905020550,48.7965755495,0.028,0.015,90,291.7904286947,48.7965446161,,3551-827-1,1635378410781933568,2129717258082065536,705874,2015.0,0.095,0.287,3.90,0.31,-11.598,1.882,-7.424,0.972,0.631,0.625,-0.687,-0.489,0.852,-0.850,-0.828,-0.955,-0.544,0.581,63,63,63,62,0,1,,0.19,4.752e+01,1,2.11,21.764,2.576e-05,5,11,0,0.601,0.212,0.382,0.212,-124.97623400,-80.31143000,43.03550700,4.11966200,67,1.06920e+06,9.72365e+02,10.452,NOT_AVAILABLE,80.6746672529,14.5992424974,313.0339725140,69.0027695362
0.021408,295.09412,48.72672,11144500,6372,4.15,1.2295,2.91,0.138,,875.0,0.395,0.2973,0,295.09412,48.72672,295.0941236350,48.7267145583,0.019,0.015,90,295.0941588698,48.7267198266,,3560-2902-1,1635378410781933568,2134780199893514624,104276,2015.0,0.186,0.245,1.98,0.29,5.578,1.281,1.264,0.971,-0.143,-0.059,-0.494,0.302,0.755,-0.438,-0.384,-0.539,-0.349,-0.409,98,98,98,94,0,4,,0.44,2.196e+02,1,4.42,4.718,3.772e-05,5,14,0,0.270,0.401,0.282,0.118,-64.60343000,54.57227000,2.38573150,35.37388000,107,5.79572e+05,1.90985e+03,11.117,NOT_AVAILABLE,81.5862301509,12.6087540380,318.3142542194,67.9995561952
0.161659,285.5777,48.82871,11179629,5500,4.4,0.9647,10.94,0.129,,13479.35,0.865,0.5184,0,285.5777,48.82871,285.5776872420,48.8286658872,0.009,0.009,90,285.5778795147,48.8287841096,,3549-446-1,1635378410781933568,2131925764626352640,1955983,2015.0,0.575,0.695,11.62,0.69,30.378,0.608,28.373,0.572,-0.183,0.261,-0.001,-0.122,0.204,-0.170,-0.062,-0.178,-0.146,0.081,62,62,58,62,4,0,,2.10,7.612e+03,1,20.36,0.214,1.903e-05,5,9,0,0.586,0.319,0.224,0.189,-74.76523600,68.61286000,21.62616000,31.47559200,71,5.66060e+06,3.94798e+03,8.643,NOT_AVAILABLE,79.0676935219,18.3881471892,302.0495108926,70.5397298785
0.143883,286.37497,48.83101,11181004,6302,4.22,1.205,37.706,0.134,,469.95,0.703,0.3507,0,286.37497,48.83101,286.3750267080,48.8310242791,0.020,0.011,90,286.3750063331,48.8309324623,,3549-636-1,1635378410781933568,2131187098972173312,1484950,2015.0,0.157,0.266,1.95,0.33,-3.219,1.320,-22.036,0.765,0.413,0.367,-0.497,-0.281,0.785,-0.726,-0.527,-0.864,-0.328,0.188,111,111,111,104,0,7,,0.56,3.241e+02,1,5.52,3.114,2.856e-05,5,16,0,0.310,0.085,0.148,0.147,-90.79991000,-80.57423400,27.29912000,-0.49525183,126,3.72621e+05,5.42927e+02,11.597,NOT_AVAILABLE,79.2654023324,17.8981852954,303.5338025955,70.3700318214
0.074658,287.71317,48.8036,11182897,5373,4.45,0.9311,13.983,0.044,,18137.51,1.108,0.6557,0,287.71317,48.8036,287.7131807830,48.8035805158,0.014,0.011,90,287.7133033288,48.8037893464,,3550-736-1,1635378410781933568,2131230186081941888,705813,2015.0,0.128,0.219,8.26,0.23,19.371,0.919,50.119,0.742,0.136,0.351,-0.555,-0.073,0.526,-0.388,-0.762,-0.829,-0.252,0.039,87,87,83,86,4,1,,0.20,6.820e+01,1,2.18,19.422,3.152e-05,5,13,0,0.406,0.266,0.050,0.182,-144.57880000,56.13659000,26.29687700,39.50555800,114,1.11838e+06,1.01899e+03,10.403,NOT_AVAILABLE,79.5770908466,17.0681969509,305.9495094705,70.0411632607
0.106620,293.50119,48.83579,11193681,5546,3.65,0.9771,32.745,6.823,,889.06,0.453,0.2519,0,293.50119,48.83579,293.5011498610,48.8358033833,0.023,0.016,-0,293.5011715453,48.8358432899,,3564-2640-1,1635378410781933568,2129016559940115840,1706807,2015.0,0.176,0.444,2.54,0.34,3.425,1.086,9.578,1.528,0.949,-0.789,0.406,-0.940,-0.744,0.340,-0.953,-0.851,0.829,-0.512,55,55,54,54,1,1,,0.12,1.306e+01,1,1.52,47.195,2.399e-05,5,11,1,0.346,0.538,0.289,0.595,-77.58270000,89.36174000,49.61653000,22.39161900,63,9.00573e+05,7.23506e+02,10.638,NOT_AVAILABLE,81.2072025293,13.5973946226,315.9004025461,68.5616755361
0.206565,298.58102,48.82801,11206377,6290,4.34,1.2009,2.79,0.005,,4245.61,1.054,0.6348,0,298.58102,48.82801,298.5810884010,48.8279744377,0.025,0.017,90,298.5811024890,48.8279912983,,3566-589-1,1635378410781933568,2086889905790694144,1738398,2015.0,0.260,0.402,1.90,0.48,2.226,1.644,4.047,1.115,0.341,0.445,-0.674,-0.042,0.722,-0.590,-0.551,-0.844,-0.179,-0.044,114,114,114,104,0,10,,0.92,1.516e+02,1,8.97,1.171,1.910e-05,5,18,0,0.139,0.220,0.142,0.151,-117.68149000,75.03646000,42.19749500,15.05295300,132,1.66722e+05,5.98509e+01,12.470,NOT_AVAILABLE,82.7842377208,10.6307250008,323.7442346115,67.0105724782
0.033417,284.13116,48.92082,11230757,6069,4.26,1.1284,23.155,0.233,,528.69,0.55,0.3081,0,284.13116,48.92082,284.1311528600,48.9208280094,0.025,0.012,90,284.1311417954,48.9208578607,,3549-2580-1,1635378410781933568,2131807154809865216,1537288,2015.0,0.114,0.231,2.02,0.28,-1.745,1.636,7.164,0.770,-0.012,0.171,-0.288,0.054,0.585,-0.485,-0.507,-0.881,0.059,-0.312,80,80,80,76,0,4,,0.32,1.244e+02,1,3.28,9.016,2.598e-05,5,12,0,0.591,0.387,0.180,0.296,-118.59689000,56.84580200,25.09380500,34.05071300,97,4.21749e+05,3.93267e+02,11.462,NOT_AVAILABLE,78.8157156250,19.3138865450,299.3932104499,70.9213137049
0.044086,284.46451,48.96374,11231241,6020,4.29,1.1131,7.059,0.348,,2625.7,0.495,0.3414,0,284.46451,48.96374,284.4645255570,48.9637332440,0.049,0.048,0,284.4645530758,48.9637687843,,3549-2328-1,1635378410781933568,2131801588532247424,1831477,2015.0,0.692,0.624,2.95,0.82,4.336,3.206,8.530,3.243,0.092,0.580,0.129,-0.646,0.504,-0.598,-0.088,-0.474,-0.472,-0.068,40,40,40,40,0,0,,1.26,1.549e+03,1,12.24,0.517,2.544e-05,5,12,0,0.725,0.181,0.098,0.226,-80.12713000,-82.60313400,-23.81775000,23.71104400,89,7.94442e+05,5.18786e+02,10.775,NOT_AVAILABLE,78.9362272168,19.1219263900,300.0712552603,70.8964691658
0.123648,286.13235,48.98919,11233929,6032,4.41,1.1169,3.868,0.006,,9714.63,1.287,0.7014,0,286.13235,48.98919,286.1323975800,48.9892043138,0.035,0.029,90,286.1323798342,48.9891317461,,3549-2269-1,1635378410781933568,2131942497818921600,1968151,2015.0,0.259,0.454,2.74,0.52,-2.795,2.333,-17.416,1.944,0.509,0.532,-0.610,-0.502,0.765,-0.753,-0.793,-0.898,-0.599,0.588,96,96,96,86,0,10,,0.95,2.056e+02,1,9.24,1.106,2.887e-05,5,14,0,0.476,0.105,0.066,0.031,-128.36945000,75.53743000,-15.17679300,33.94566300,110,2.48236e+05,2.22238e+02,12.038,NOT_AVAILABLE,79.3609530610,18.1036064940,303.2416170128,70.5723096097
0.031050,289.97165,48.901,11240653,6464,4.12,1.2628,1.388,0.079,,632.49,0.496,0.3654,0,289.97165,48.901,289.9716502840,48.9010086231,0.016,0.016,73,289.9716701698,48.9009897365,,3551-523-1,1635378410781933568,2129589542934556928,936588,2015.0,0.137,0.177,2.54,0.27,3.137,1.076,-4.533,1.077,0.525,0.686,-0.764,-0.640,0.829,-0.776,-0.610,-0.909,-0.748,0.704,70,70,68,69,2,1,,0.23,6.725e+01,1,2.42,15.887,2.391e-05,5,12,1,0.449,0.216,0.499,0.104,-85.45183600,65.64145000,-9.07766000,-2.28445480,86,1.07190e+06,9.44571e+02,10.449,NOT_AVAILABLE,80.2678324168,15.7346131348,310.0513671467,69.5782685555
0.153706,290.38199,48.9619,11241464,6469,4.39,1.2647,1.563,0.396,,839.83,0.398,0.3029,0,290.38199,48.9619,290.3820316670,48.9618672197,0.013,0.009,90,290.3820541384,48.9618170396,,3551-167-1,1635378410781933568,2129581365316825088,87110,2015.0,0.138,0.204,2.70,0.24,3.541,0.892,-12.043,0.626,0.342,0.361,-0.592,-0.217,0.670,-0.603,-0.615,-0.834,-0.324,0.170,68,68,67,67,1,1,,0.22,6.076e+01,1,2.40,15.409,2.397e-05,5,11,0,0.178,0.141,0.083,0.139,-84.13063000,70.90060400,23.56140700,12.58626000,74,7.67394e+05,3.88179e+02,10.812,NOT_AVAILABLE,80.4376483197,15.5118090590,310.8295125838,69.5283204707
0.094919,296.72293,48.93168,11255531,6433,4.05,1.2515,1.688,0.003,,619.47,0.423,0.3142,0,296.72293,48.93168,296.7228988670,48.9316633611,0.018,0.018,117,296.7228983350,48.9316680032,,3565-990-1,1635378410781933568,2086799230445590528,868860,2015.0,0.264,0.361,0.92,0.36,-0.084,1.205,1.114,1.212,0.451,-0.005,-0.445,-0.385,0.119,-0.234,-0.809,-0.774,0.176,-0.137,85,85,85,80,0,5,,0.60,1.056e+02,1,5.89,2.688,2.124e-05,5,16,0,0.210,0.185,0.214,0.280,168.12820000,66.29973000,-56.44391300,26.14605500,102,2.06491e+05,6.10877e+01,12.238,NOT_AVAILABLE,82.2787746307,11.7524072809,321.0880430672,67.6873237118
0.122147,283.87009,49.05349,11283797,5910,4.31,1.0798,11.353,0.044,,3850.52,0.748,0.5117,0,283.87009,49.05349,283.8700615560,49.0534616498,0.014,0.008,90,283.8700420447,49.0535450820,,3548-1669-1,1635378410781933568,2131857354386343680,287029,2015.0,0.109,0.201,4.66,0.23,-3.069,0.901,20.024,0.546,0.310,0.493,-0.539,-0.243,0.538,-0.506,-0.673,-0.881,-0.214,0.040,90,90,90,87,0,3,,0.20,7.472e+01,1,2.20,19.514,2.678e-05,5,13,0,0.263,0.344,0.212,0.322,-107.77482600,64.26021600,33.49573000,29.48128700,105,6.80608e+05,4.76311e+02,10.943,NOT_AVAILABLE,78.8882351711,19.5195212191,299.0108021031,71.0987379943
0.102808,284.48575,49.04475,11284655,4967,4.27,0.8257,11.465,0.227,,8283.79,1.344,0.7205,0,284.48575,49.04475,284.4857783270,49.0447716979,0.021,0.019,90,284.4859072954,49.0448796471,,3549-2100-1,1635378410781933568,2131802344446487936,259446,2015.0,0.153,0.271,7.67,0.33,20.288,1.405,25.908,1.289,0.541,0.602,-0.647,-0.528,0.791,-0.776,-0.698,-0.906,-0.595,0.598,80,80,80,76,0,4,,0.45,1.901e+02,1,4.43,4.848,2.763e-05,5,12,0,0.456,0.225,0.091,0.098,-110.11618000,86.93667000,-13.08169300,12.23402000,97,3.83012e+05,2.39373e+02,11.567,NOT_AVAILABLE,79.0220588152,19.1360421073,300.1876753284,70.9694679602
0.153523,286.93628,49.02392,11288330,5814,4.22,1.0517,16.809,0.546,,1709.01,0.385,0.3061,0,286.93628,49.02392,286.9363389920,49.0239020503,0.014,0.010,90,286.9363034637,49.0238457932,,3550-1232-1,1635378410781933568,2131274475785842432,1625584,2015.0,0.152,0.226,4.41,0.26,-5.591,0.927,-13.502,0.672,0.152,0.125,-0.461,-0.126,0.472,-0.469,-0.603,-0.748,-0.332,0.060,99,99,99,93,0,6,,0.37,1.745e+02,1,3.76,6.697,3.313e-05,5,13,0,0.190,0.378,0.093,0.321,-69.58523600,67.56039000,-8.37006400,21.68441200,104,6.13632e+05,1.22832e+03,11.055,NOT_AVAILABLE,79.5941723496,17.6239915141,304.7630688088,70.4261336997
0.238204,290.4538,49.01196,11294394,6407,4.35,1.242,2.099,0.004,,717.76,0.941,0.5995,0,290.4538,49.01196,290.4538675050,49.0119108292,0.014,0.009,90,290.4539080680,49.0119312995,,3551-513-1,1635378410781933568,2129605142255774848,1365119,2015.0,0.146,0.211,2.48,0.25,6.385,0.900,4.913,0.607,0.380,0.446,-0.527,-0.265,0.649,-0.583,-0.533,-0.828,-0.208,0.024,102,102,101,101,1,1,,0.36,1.700e+02,1,3.67,7.122,2.195e-05,5,15,0,0.202,0.151,0.203,0.076,-104.23886000,60.61471000,37.63907200,34.14802000,124,2.54136e+06,1.02849e+03,9.512,NOT_AVAILABLE,80.5049427969,15.4887937032,311.0102571753,69.5555943910
0.145500,292.89871,49.04705,11299029,5938,4.41,1.0882,11.379,0.111,,3058.7,0.757,0.5244,0,292.89871,49.04705,292.8987299130,49.0470882514,0.018,0.009,90,292.8987934433,49.0471636768,,3564-2234-1,1635378410781933568,2129781407713605888,45831,2015.0,0.135,0.202,3.25,0.26,9.994,1.208,18.102,0.630,0.283,0.314,-0.468,-0.103,0.792,-0.681,-0.350,-0.834,-0.125,-0.175,123,123,122,117,1,6,,0.35,1.143e+02,1,3.57,7.475,2.669e-05,5,18,0,0.246,0.183,0.108,0.037,-99.69903600,44.50364700,19.83338400,7.27777400,130,3.13663e+05,8.52981e+01,11.784,NOT_AVAILABLE,81.2272006391,14.0455285050,315.1681933123,68.9232447656
0.072464,296.70697,49.06476,11308072,6117,4.28,1.1436,2.295,0.006,,2663.25,1.014,0.5904,0,296.70697,49.06476,296.7069778240,49.0647405349,0.017,0.011,90,296.7070164435,49.0647922996,,3565-1354-1,1635378410781933568,2086802425901253760,383315,2015.0,0.179,0.232,2.70,0.30,6.073,1.139,12.424,0.710,0.425,0.382,-0.579,-0.227,0.682,-0.646,-0.443,-0.840,-0.139,-0.035,133,133,133,125,0,8,,0.56,2.255e+02,1,5.52,3.103,3.186e-05,5,19,0,0.175,0.105,0.095,0.241,-77.86327000,72.82528000,47.47001300,18.72894100,142,3.81475e+05,2.01658e+02,11.571,NOT_AVAILABLE,82.3938144755,11.8241626918,321.2298041522,67.8095898336
0.055667,290.35437,49.12871,11347684,5888,4.19,1.0733,29.24,0.108,,625.25,0.697,0.3786,0,290.35437,49.12871,290.3543502800,49.1287014801,0.040,0.010,90,290.3543671061,49.1286585543,,3551-429-1,1635378410781933568,2129608165912749440,393861,2015.0,0.375,0.497,1.11,0.78,2.642,2.634,-10.302,0.676,0.931,0.956,-0.948,-0.559,0.934,-0.931,-0.639,-0.988,-0.460,0.423,54,54,54,50,0,4,,0.36,9.480e+01,1,3.63,7.427,2.321e-05,5,9,1,0.137,0.292,0.345,0.231,-102.60124000,-86.04464000,46.99083700,24.58607100,62,3.01345e+05,2.68604e+02,11.827,NOT_AVAILABLE,80.5887048412,15.5954030905,310.9719797945,69.6886367485
0.076880,294.62677,49.16608,11356138,5837,3.96,1.0584,24.768,0.401,,603.5,0.626,0.3666,0,294.62677,49.16608,294.6267403240,49.1660710817,0.033,0.018,90,294.6266474278,49.1659629532,,3564-1422-1,1635378410781933568,2134996803683437440,1438956,2015.0,0.233,0.310,1.51,0.44,-14.578,2.188,-25.951,1.198,0.240,-0.071,-0.128,-0.302,0.594,-0.605,-0.197,-0.848,0.266,-0.465,71,71,71,66,0,5,,0.67,2.688e+02,1,6.56,2.181,3.234e-05,5,11,0,0.416,0.123,0.246,0.271,-88.34640500,49.97469700,47.11398700,23.78901500,89,4.07577e+05,6.78083e+02,11.499,NOT_AVAILABLE,81.8466823338,13.0806930548,318.1101278047,68.5301177538
0.140302,295.30389,49.11797,11357658,5631,4.39,1.0002,19.567,1.062,,646.11,0.346,0.2584,0,295.30389,49.11797,295.3038400580,49.1179912234,0.017,0.011,90,295.3038656970,49.1181339762,,3564-3135-1,1635378410781933568,2134815384265623552,1358508,2015.0,0.167,0.365,5.32,0.45,4.027,1.106,34.261,0.752,0.080,0.142,-0.540,0.144,0.936,-0.745,-0.699,-0.838,-0.555,0.320,71,71,69,68,2,3,,0.35,1.004e+02,1,3.49,7.777,3.292e-05,5,11,0,0.189,0.071,0.067,0.444,145.31638000,-61.79312000,18.30676500,0.76452340,89,7.14291e+05,1.29201e+03,10.890,NOT_AVAILABLE,82.0077495425,12.6636752223,319.1221497025,68.2854387438
0.035996,283.73145,49.22969,11389437,5893,4.18,1.0748,12.317,0.199,,348.57,0.51,0.3691,0,283.73145,49.22969,283.7314582250,49.2296984337,0.013,0.010,90,283.7315483397,49.2297467212,,3548-1707-1,1635378410781933568,2131863848376886912,1937664,2015.0,0.120,0.233,3.60,0.23,14.123,0.890,11.589,0.670,0.248,0.208,-0.392,-0.234,0.234,-0.263,-0.760,-0.834,-0.041,-0.086,107,107,105,107,2,0,,0.25,7.790e+01,1,2.65,13.563,2.475e-05,5,15,0,0.193,0.362,0.138,0.344,-116.76916500,71.62219000,38.94852000,21.07903500,121,1.23318e+06,9.61531e+02,10.297,NOT_AVAILABLE,79.0333146606,19.6629576316,298.9031002981,71.2938033044
0.058606,284.34595,49.21551,11390258,4869,4.42,0.8001,25.479,1.157,,2751.35,0.79,0.5319,0,284.34595,49.21551,284.3459470110,49.2155261620,0.021,0.016,90,284.3457970969,49.2152504321,,3549-1991-1,1635378410781933568,2132191399764248832,346296,2015.0,0.190,0.321,5.39,0.36,-23.502,1.395,-66.175,1.065,0.314,0.331,-0.511,-0.291,0.608,-0.583,-0.655,-0.839,-0.389,0.256,113,113,113,103,0,10,,0.75,1.138e+02,1,7.35,1.740,2.371e-05,5,16,0,0.302,0.293,0.046,0.214,-107.15491500,78.11084000,-7.48431540,15.80166100,127,2.37310e+05,7.69776e+01,12.086,NOT_AVAILABLE,79.1594740131,19.2795425190,300.0788503015,71.1596899348
0.041416,284.70444,49.23246,11390768,6162,4.27,1.1581,3.343,0.003,,6878.64,1.377,0.746,0,284.70444,49.23246,284.7044473980,49.2324495590,0.018,0.018,90,284.7044154502,49.2323607090,,3549-2247-1,1635378410781933568,2132183462664685312,721876,2015.0,0.143,0.240,3.60,0.30,-5.007,1.209,-21.324,1.172,0.477,0.488,-0.614,-0.452,0.800,-0.760,-0.596,-0.879,-0.550,0.562,105,105,105,99,0,6,,0.44,2.212e+02,1,4.39,4.878,2.910e-05,5,15,0,0.350,0.251,0.155,0.248,-96.02001000,-84.98304000,-13.04002600,1.67193270,120,4.47927e+05,5.93495e+02,11.397,NOT_AVAILABLE,79.2598612877,19.0646960785,300.7840958247,71.1037121407
0.047268,285.74615,49.27079,11392363,6159,4.5,1.1572,20.439,0.895,SM1,1750.98,0.659,0.3709,0,285.74615,49.27079,285.7461509390,49.2707768843,0.018,0.011,90,285.7461648561,49.2708167368,,3549-1506-1,1635378410781933568,2131961533113282176,390492,2015.0,0.197,0.273,1.78,0.34,2.179,1.183,9.565,0.729,0.376,0.324,-0.582,-0.269,0.769,-0.707,-0.645,-0.826,-0.500,0.288,97,97,97,91,0,6,,0.55,2.408e+02,1,5.46,3.193,4.114e-05,5,15,0,0.126,0.107,0.122,0.120,-9.51159200,55.42734000,-7.10936100,8.19715600,115,4.70238e+05,7.10297e+02,11.344,NOT_AVAILABLE,79.5448199646,18.4393566235,302.8014697910,70.9218092174
0.058903,287.49109,49.279,11395028,5324,4.42,0.9182,26.11,0.46,,2590.95,1.183,0.5905,0,287.49109,49.279,287.4911143480,49.2789960739,0.013,0.008,90,287.4910882040,49.2789379031,,3550-158-1,1635378410781933568,2132758129287412352,635515,2015.0,0.140,0.200,1.35,0.24,-4.093,0.887,-13.961,0.538,0.392,0.395,-0.604,-0.243,0.716,-0.631,-0.677,-0.851,-0.363,0.158,95,95,95,89,0,6,,0.26,7.211e+01,1,2.69,13.648,2.495e-05,5,16,0,0.054,0.124,0.116,0.084,150.99440000,59.30603000,34.54007300,15.75884600,127,3.69178e+05,1.41310e+03,11.607,NOT_AVAILABLE,79.9824271372,17.3797936253,306.0485176779,70.5370149929
